unix_ts,mains,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24
1460012655,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,45,129,0,78
1460012656,,0,1,0,1,0,0,9,0,0,0,45,110,19,19,0,0,5,3,23,113,45,129,0,79
1460012657,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,46,130,0,78
1460012658,,0,1,0,2,0,0,9,0,0,0,45,110,19,18,0,0,5,3,23,113,44,130,0,79
1460012659,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,4,23,113,46,130,0,78
1460012660,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,3,23,113,46,130,0,82
1460012661,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,46,129,0,79
1460012662,,0,1,0,2,0,0,9,0,0,0,45,110,19,19,0,0,5,4,24,113,45,130,0,78
1460012663,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,3,23,113,45,129,0,78
1460012664,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,4,23,113,46,129,0,78
1460012665,,0,1,0,2,0,0,9,0,0,0,45,110,19,18,0,0,5,3,23,113,45,129,0,78
1460012666,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,3,23,112,45,129,0,81
1460012667,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,4,23,113,44,129,0,78
1460012668,612,0,1,0,1,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,44,129,0,77
1460012669,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,3,23,113,44,129,0,79
1460012670,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,45,129,0,77
1460012671,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,46,129,0,77
1460012672,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,46,129,0,78
1460012673,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,45,129,0,79
1460012674,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,4,23,113,44,129,0,77
1460012675,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,24,113,45,129,0,77
1460012676,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,4,23,113,44,130,0,78
1460012677,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,3,23,113,45,130,0,79
1460012678,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,4,23,113,46,129,0,83
1460012679,,0,1,0,2,1,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,44,129,0,78
1460012680,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,46,129,0,78
1460012681,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,4,23,113,44,129,0,78
1460012682,,0,1,0,2,0,0,9,0,0,0,45,110,19,18,0,0,5,4,23,113,44,129,0,79
1460012683,612,0,1,0,2,0,0,9,0,0,0,45,110,19,18,0,0,5,4,23,113,45,129,0,79
1460012684,,0,1,0,2,0,0,9,0,0,0,45,110,19,19,0,0,5,3,24,113,46,129,0,77
1460012685,,0,1,0,2,0,0,9,0,0,0,46,110,19,18,0,0,5,3,23,113,46,129,0,78
1460012686,,0,1,0,2,0,0,9,0,0,0,45,110,19,19,0,0,5,3,23,113,44,129,0,79
1460012687,,0,1,0,2,0,0,9,0,0,0,45,110,19,19,0,0,5,4,23,113,45,129,0,78
1460012688,,0,1,0,2,0,0,9,0,0,0,45,110,19,19,0,0,5,4,23,113,46,129,0,79
1460012689,,0,1,0,2,0,0,9,0,0,0,45,110,19,19,0,0,5,3,23,113,46,129,0,77
1460012690,,0,1,0,2,0,0,9,0,0,0,46,110,19,19,0,0,5,3,23,113,46,130,0,79
1460012691,,0,1,0,2,0,0,9,0,0,0,46,99,19,19,0,0,5,4,23,113,46,130,0,78
1460012692,,0,1,0,1,0,0,9,0,0,0,45,99,19,19,0,0,5,3,23,113,45,130,0,77
1460012693,,0,1,0,2,0,0,9,0,0,0,45,100,19,18,0,0,5,3,24,113,45,130,0,78
1460012694,,0,1,0,2,0,0,9,0,0,0,45,97,19,19,0,0,5,4,23,113,44,129,0,79
1460012695,,0,1,0,2,0,0,9,0,0,0,45,96,19,18,0,0,5,3,23,113,45,129,0,78
1460012696,,0,1,0,2,0,0,9,0,0,0,46,96,19,19,0,0,5,4,23,113,46,129,0,78
1460012697,599,0,1,0,2,0,0,9,0,0,0,46,97,19,18,0,0,5,4,24,113,45,129,0,79
1460012698,,0,1,0,2,0,0,9,0,0,0,45,96,19,19,0,0,5,4,23,114,44,128,0,78
1460012699,,0,1,0,2,0,0,9,0,0,0,45,96,19,18,0,0,5,3,23,112,44,130,0,78
1460012700,,0,1,0,2,0,0,9,0,0,0,45,97,19,19,0,0,5,3,23,113,44,128,0,79
1460012701,,0,1,0,2,0,0,10,0,0,0,45,97,19,18,0,0,5,3,23,113,45,129,0,77
1460012702,,0,1,0,2,0,0,9,0,0,0,46,106,19,19,0,0,5,3,24,114,44,129,0,79
1460012703,,0,1,0,2,0,0,9,0,0,0,45,106,19,18,0,0,5,4,23,113,45,129,0,79
1460012704,,0,1,0,1,0,0,9,0,0,0,45,106,19,18,0,0,5,4,23,113,45,130,0,78
1460012705,,0,1,0,2,0,0,9,0,0,0,45,106,19,19,0,0,5,4,23,113,44,130,0,78
1460012706,,0,1,0,2,0,0,9,0,0,0,46,106,19,19,0,0,5,4,23,113,44,129,0,78
1460012707,,0,1,0,2,0,0,9,0,0,0,45,106,19,19,0,0,5,4,23,113,44,129,0,79
1460012708,,0,1,0,2,0,0,9,0,0,0,46,106,19,18,0,0,5,4,23,113,46,129,0,78
1460012709,,0,1,0,2,0,0,9,0,0,0,46,106,19,19,0,0,5,4,24,113,46,129,0,78
1460012710,,0,1,0,2,0,0,9,0,0,0,45,106,19,19,0,0,5,4,23,113,46,129,0,78
1460012711,,0,1,0,2,0,0,9,0,0,0,45,106,19,19,0,0,5,4,23,113,44,129,0,77
1460012712,609,0,1,0,2,0,0,9,0,0,0,45,106,19,19,0,0,5,3,23,113,44,129,0,79
1460012713,,0,1,0,2,0,0,9,0,0,0,46,106,19,18,0,0,5,4,23,113,46,129,0,79
1460012714,,0,1,0,2,0,0,9,0,0,0,46,106,19,19,0,0,5,4,24,113,44,129,0,78
1460012715,,0,1,0,2,0,0,9,0,0,0,46,106,19,18,0,0,5,4,23,113,44,129,0,78
1460012716,,0,1,0,1,0,0,9,0,0,0,45,106,19,19,0,0,5,3,23,113,46,128,0,78
1460012717,,0,1,0,2,0,0,9,0,0,0,45,106,19,18,0,0,5,4,23,113,44,129,0,78
1460012718,,0,1,0,2,0,0,9,0,0,0,46,106,19,19,0,0,5,4,24,113,44,129,0,78
1460012719,,0,1,0,2,0,0,9,0,0,0,46,106,19,19,0,0,5,3,23,113,45,129,0,78
1460012720,,0,1,0,2,0,0,9,0,0,0,50,106,19,18,0,0,5,3,23,113,45,128,0,79
1460012721,,0,1,0,2,0,0,9,0,0,0,66,106,19,18,0,0,5,4,23,113,45,128,0,78
1460012722,,0,1,0,2,0,0,9,0,0,0,63,101,19,19,0,0,5,3,24,113,45,128,0,79
1460012723,,0,1,0,2,0,0,9,0,0,0,72,96,19,18,0,0,5,4,23,113,44,129,0,78
1460012724,,0,1,0,2,0,0,9,0,0,0,73,96,19,19,0,0,5,4,23,113,44,128,0,79
1460012725,,0,1,0,2,0,0,10,0,0,0,81,109,19,19,0,0,5,4,23,113,45,128,0,78
1460012726,,0,1,0,2,0,0,9,0,0,0,91,110,19,18,0,0,5,4,23,113,44,129,0,67
1460012727,638,0,1,0,2,0,0,9,0,0,0,102,110,19,19,0,0,5,4,23,114,44,129,0,67
1460012728,,0,1,0,1,0,0,9,0,0,0,113,110,19,19,0,0,5,3,23,114,45,130,0,68
1460012729,,0,1,0,2,0,0,10,0,0,0,126,110,19,19,0,0,5,4,23,114,46,130,0,68
1460012730,,0,1,0,2,0,0,9,0,0,0,138,110,19,18,0,0,5,4,23,113,44,129,0,68
1460012731,,0,1,0,2,0,0,9,0,0,0,151,110,19,19,0,0,5,4,24,113,45,130,0,67
1460012732,,0,1,0,2,0,0,9,0,0,0,160,110,19,19,0,0,5,4,23,113,44,129,0,68
1460012733,,0,1,0,2,0,0,9,0,0,0,167,110,19,19,0,0,5,4,23,113,45,129,0,68
1460012734,,0,1,0,2,0,0,9,0,0,0,168,110,19,19,0,0,5,4,23,113,46,129,0,68
1460012735,,0,1,0,2,0,0,9,0,0,0,169,110,19,18,0,0,5,4,23,113,46,129,0,68
1460012736,,0,1,0,2,0,0,9,0,0,0,170,110,19,19,0,0,5,4,23,113,44,129,0,82
1460012737,,0,1,0,2,0,0,9,0,0,0,170,110,19,18,0,0,5,4,23,113,45,128,0,83
1460012738,,0,1,0,2,0,0,9,0,0,0,169,107,19,19,0,0,5,4,23,113,45,45,0,81
1460012739,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,113,44,3,0,82
1460012740,,0,1,0,2,0,0,9,0,0,0,169,106,19,18,0,0,5,4,24,113,45,3,0,81
1460012741,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,23,113,44,3,0,81
1460012742,610,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,81
1460012743,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012744,,0,1,0,2,0,0,9,0,0,0,169,107,19,19,0,0,5,4,23,114,46,3,0,80
1460012745,,0,1,0,2,0,0,9,0,0,0,171,106,19,18,0,0,5,4,23,114,45,3,0,81
1460012746,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,46,3,0,81
1460012747,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,80
1460012748,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012749,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012750,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,46,3,0,81
1460012751,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,80
1460012752,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012753,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,24,114,45,3,0,80
1460012754,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,80
1460012755,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,113,44,3,0,80
1460012756,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,45,3,0,83
1460012757,609,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012758,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,46,3,0,79
1460012759,,0,1,0,2,0,0,9,0,0,0,170,107,19,19,0,0,5,4,23,114,46,3,0,80
1460012760,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,80
1460012761,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,80
1460012762,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,24,114,45,3,0,83
1460012763,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012764,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012765,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,24,114,45,3,0,79
1460012766,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012767,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,44,3,0,81
1460012768,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012769,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,80
1460012770,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012771,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,80
1460012772,608,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012773,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012774,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,24,114,44,3,0,79
1460012775,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012776,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012777,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012778,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012779,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012780,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012781,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,23,114,46,3,0,79
1460012782,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012783,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012784,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,115,45,3,0,80
1460012785,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012786,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,77
1460012787,609,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,24,114,44,3,0,78
1460012788,,0,1,0,2,0,0,9,0,0,0,172,107,19,19,0,0,5,4,23,114,45,3,0,79
1460012789,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,46,3,0,77
1460012790,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012791,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012792,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012793,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012794,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012795,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012796,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,46,3,0,78
1460012797,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012798,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,46,3,0,78
1460012799,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012800,,0,1,0,1,0,0,8,0,0,0,171,106,19,19,0,0,5,4,24,114,44,3,0,79
1460012801,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,80
1460012802,608,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012803,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012804,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012805,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,79
1460012806,,0,1,0,2,0,0,8,0,0,0,170,107,19,19,0,0,5,4,23,114,44,3,0,79
1460012807,,0,1,0,2,0,0,9,0,0,0,171,106,19,18,0,0,5,4,23,114,44,3,0,78
1460012808,,0,1,0,2,0,0,8,0,0,0,169,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012809,,0,1,0,2,0,0,8,0,0,0,171,106,19,18,0,0,5,4,24,114,45,3,0,78
1460012810,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,80
1460012811,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012812,,0,1,0,1,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,46,3,0,79
1460012813,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,23,115,44,3,0,78
1460012814,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012815,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,77
1460012816,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012817,609,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012818,,0,1,0,2,0,0,9,0,0,0,170,106,19,18,0,0,5,4,23,114,44,3,0,79
1460012819,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012820,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012821,,0,1,0,2,0,0,8,0,0,0,172,107,19,19,0,0,5,4,23,114,44,3,0,78
1460012822,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,24,114,45,3,0,86
1460012823,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,115,46,3,0,78
1460012824,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,23,115,45,3,0,78
1460012825,,0,1,0,2,0,0,8,0,0,0,169,106,19,19,0,0,5,4,24,115,45,3,0,78
1460012826,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,115,44,3,0,78
1460012827,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,115,45,3,0,78
1460012828,,0,1,0,2,0,0,8,0,0,0,169,106,19,19,0,0,5,4,23,114,46,3,0,81
1460012829,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012830,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,25,115,45,3,0,78
1460012831,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,24,114,44,3,0,79
1460012832,611,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,24,114,45,3,0,78
1460012833,,0,1,0,2,0,0,9,0,0,0,170,106,19,18,0,0,5,4,24,114,45,3,0,79
1460012834,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,24,114,44,3,0,83
1460012835,,0,1,0,2,0,0,8,0,0,0,172,106,19,19,0,0,5,4,23,114,45,3,0,79
1460012836,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012837,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,115,44,3,0,78
1460012838,,0,1,0,2,0,0,9,0,0,0,171,106,19,19,0,0,5,4,23,114,46,3,0,80
1460012839,,0,1,0,2,0,0,9,0,0,0,172,106,19,19,0,0,5,4,23,115,46,3,0,78
1460012840,,0,1,0,2,0,0,8,0,0,0,172,106,19,19,0,0,5,4,23,114,44,3,0,82
1460012841,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,44,3,0,78
1460012842,,0,1,0,2,0,0,8,0,0,0,171,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012843,,0,1,0,2,0,0,8,0,0,0,170,106,19,19,0,0,5,4,24,114,44,3,0,78
1460012844,,0,1,0,2,0,0,9,0,0,0,169,106,19,19,0,0,5,4,23,114,45,3,0,78
1460012845,,0,1,0,2,0,0,9,0,0,0,170,106,19,19,0,0,5,4,23,114,46,3,0,78
1460012846,,0,1,0,2,0,0,8,0,0,0,171,107,19,19,0,0,5,4,23,114,45,3,0,80
1460012847,609,0,1,0,2,1,0,9,0,0,0,170,106,19,19,0,0,5,3,24,114,45,3,0,77
1460012848,,0,1,0,1,1,0,9,460,0,0,170,107,19,18,0,0,5,3,23,114,46,3,0,79
1460012849,,0,1,0,2,0,0,9,460,0,0,170,107,19,19,0,0,5,3,23,114,46,3,0,77
1460012850,,0,1,0,2,0,0,9,460,0,0,170,106,19,18,0,0,5,4,23,114,44,3,0,77
1460012851,,0,1,0,2,1,0,9,460,0,0,171,107,19,18,0,0,5,3,23,115,44,3,0,77
1460012852,,0,1,0,2,1,0,9,459,0,0,172,106,19,19,0,0,5,3,23,114,45,3,0,79
1460012853,,0,1,0,2,1,0,9,459,0,0,170,106,19,19,0,0,5,3,23,115,44,3,0,79
1460012854,,0,1,0,2,0,0,9,459,0,0,169,106,19,18,0,0,5,3,23,115,46,3,0,77
1460012855,,0,1,0,2,1,0,9,458,0,0,171,106,19,18,0,0,5,3,23,115,46,3,0,77
1460012856,,0,1,0,2,1,0,9,458,0,0,171,106,19,18,0,0,5,3,24,114,44,3,0,78
1460012857,,0,1,0,2,0,0,9,458,0,0,170,107,19,19,0,0,5,3,23,115,44,3,0,78
1460012858,,0,1,0,2,0,0,9,458,0,0,170,106,19,18,0,0,5,3,23,115,46,3,0,81
1460012859,,0,1,0,2,0,0,9,458,0,0,172,107,19,18,0,0,5,3,23,114,44,3,0,78
1460012860,,0,1,0,1,0,0,9,458,0,0,169,107,19,19,0,0,5,3,23,115,45,3,0,77
1460012861,,0,1,0,2,0,0,9,457,0,0,170,107,19,18,0,0,5,3,23,115,44,3,0,79
1460012862,1070,0,1,0,2,0,0,9,457,0,0,170,107,19,18,0,0,5,3,23,114,46,3,0,78
1460012863,,0,1,0,2,1,0,9,457,0,0,172,107,19,19,0,0,5,3,23,114,45,3,0,79
1460012864,,0,1,0,2,0,0,9,457,0,0,170,107,19,19,0,0,5,3,23,115,44,3,0,78
1460012865,,0,1,0,2,1,0,9,457,0,0,171,107,19,18,0,0,5,3,23,114,46,3,0,79
1460012866,,0,1,0,2,0,0,10,457,0,0,170,110,19,18,0,0,5,3,23,114,45,3,0,78
1460012867,,0,1,0,2,0,0,9,456,0,0,170,110,19,18,0,0,5,3,23,114,46,3,0,78
1460012868,,0,1,0,2,1,0,9,456,0,0,171,110,19,18,0,0,5,3,23,114,45,3,0,78
1460012869,,0,1,0,2,1,0,9,456,0,0,169,110,19,19,0,0,5,3,24,114,45,3,0,78
1460012870,,0,1,0,2,0,0,9,456,0,0,171,110,19,18,0,0,5,3,23,114,44,3,0,79
1460012871,,0,1,0,2,1,0,9,456,0,0,171,110,19,19,0,0,5,3,23,114,46,3,0,78
1460012872,,0,1,0,1,1,0,9,456,0,0,171,110,19,18,0,0,5,3,23,115,44,3,0,78
1460012873,,0,1,0,2,0,0,9,455,0,0,170,110,19,19,0,0,5,3,23,114,44,3,0,79
1460012874,,0,1,0,2,0,0,9,455,0,0,170,110,19,18,0,0,5,3,23,114,44,3,0,79
1460012875,,0,1,0,2,0,0,9,455,0,0,170,110,19,18,0,0,5,3,23,114,45,3,0,77
1460012876,,0,1,0,2,0,0,9,455,0,0,171,110,19,19,0,0,5,3,23,114,44,3,0,81
1460012877,1071,0,1,0,2,1,0,9,455,0,0,170,110,19,19,0,0,5,3,23,114,45,3,0,78
1460012878,,0,1,0,2,0,0,9,454,0,0,171,110,19,18,0,0,5,3,24,114,44,3,0,80
1460012879,,0,1,0,2,1,0,9,454,0,0,170,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012880,,0,1,0,2,0,0,9,454,0,0,169,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012881,,0,1,0,2,0,0,9,454,0,0,171,110,19,18,0,0,5,4,23,114,44,3,0,78
1460012882,,0,1,0,2,0,0,9,454,0,0,170,110,19,19,0,0,5,3,23,114,46,3,0,82
1460012883,,0,1,0,2,1,0,9,454,0,0,172,110,19,18,0,0,5,3,23,114,45,3,0,78
1460012884,,0,1,0,1,1,0,9,454,0,0,170,110,19,18,0,0,5,3,23,114,46,3,0,77
1460012885,,0,1,0,2,0,0,9,454,0,0,170,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012886,,0,1,0,2,1,0,8,454,0,0,172,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012887,,0,1,0,2,1,0,9,454,0,0,171,110,19,18,0,0,5,3,24,114,46,3,0,78
1460012888,,0,1,0,2,0,0,9,453,0,0,171,110,19,18,0,0,5,3,23,114,44,3,0,82
1460012889,,0,1,0,2,0,0,8,453,0,0,171,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012890,,0,1,0,2,1,0,9,453,0,0,172,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012891,,0,1,0,2,0,0,9,453,0,0,171,110,19,19,0,0,5,3,24,114,45,3,0,78
1460012892,1069,0,1,0,2,1,0,9,453,0,0,172,110,19,19,0,0,5,3,23,114,46,3,0,78
1460012893,,0,1,0,2,1,0,9,453,0,0,171,110,19,19,0,0,5,3,23,114,44,3,0,78
1460012894,,0,1,0,2,0,0,9,453,0,0,171,110,19,19,0,0,5,3,23,114,44,3,0,78
1460012895,,0,1,0,2,1,0,9,453,0,0,172,110,19,18,0,0,5,3,23,114,44,3,0,79
1460012896,,0,1,0,1,1,0,9,453,0,0,170,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012897,,0,1,0,2,0,0,9,452,0,0,170,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012898,,0,1,0,2,0,0,9,452,0,0,170,110,19,18,0,0,5,4,23,114,44,3,0,77
1460012899,,0,1,0,2,0,0,8,453,0,0,169,110,19,18,0,0,5,3,23,114,44,3,0,78
1460012900,,0,1,0,2,0,0,9,453,0,0,169,110,19,19,0,0,5,3,23,114,45,3,0,77
1460012901,,0,1,0,2,0,0,9,452,0,0,172,110,19,18,0,0,5,3,23,114,45,3,0,79
1460012902,,0,1,0,2,0,0,9,452,0,0,171,110,19,19,0,0,5,3,23,115,44,3,0,78
1460012903,,0,1,0,2,0,0,9,452,0,0,170,110,19,18,0,0,5,3,23,114,46,3,0,79
1460012904,,0,1,0,2,1,0,9,451,0,0,171,110,19,19,0,0,5,3,24,115,45,3,0,79
1460012905,,0,1,0,2,1,0,9,451,0,0,169,110,19,19,0,0,5,4,24,114,44,3,0,78
1460012906,,0,1,0,2,1,0,8,452,0,0,170,110,19,19,0,0,5,3,24,114,45,3,0,77
1460012907,1067,0,1,0,2,0,0,8,452,0,0,171,110,19,19,0,0,5,3,23,114,45,3,0,77
1460012908,,0,1,0,1,0,0,9,451,0,0,171,110,19,19,0,0,5,3,23,114,44,4,0,77
1460012909,,0,1,0,2,1,0,8,451,0,0,169,110,19,18,0,0,5,3,23,114,44,3,0,77
1460012910,,0,1,0,2,1,0,9,452,0,0,170,110,19,19,0,0,5,3,24,114,45,3,0,77
